run_key,status,scenario,row_arm,seed,budget_multiplier,requested_model_evaluations,model_evaluations,coalition_policy,shap_mse,shap_relative_l2_error,full_kernel_loss,full_kernel_excess_loss,efficiency_residual,condition_number,explanation_drift_vs_full_rows,downstream_rmse,row_gram_relative_error,row_budget_exact,runtime_seconds
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=151|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,151,16.0,160,160,kernel_weight,0.0004844132815639047,0.001024351388993018,12.339366737418688,0.00048441328148562945,2.842170943040401e-14,1.689774388376495e+16,1.6752458528580698,61.043156765673544,0.187322036758069,True,0.009382299998833332
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=151|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,151,16.0,160,160,leverage,0.0002771423034763757,0.0007748048860500842,12.339159466440668,0.0002771423034655385,0.0,1.0401889207406676e+16,1.6752458528580698,61.043156765673544,0.187322036758069,True,0.009447300002648262
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,2.0,20,20,kernel_weight,5.239269005831926e-28,1.2879804844915537e-15,0.31988590985181475,0.0,4.263256414560601e-14,2.6648321618155504e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.008957199999713339
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,2.0,20,20,leverage,37.35501661836066,0.3439128481817421,37.6749025282125,37.35501661836068,9.947598300641403e-14,2.9650836513508044e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.010341299999709008
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,4.0,40,40,kernel_weight,4.127763990375521e-28,1.1432240783640527e-15,0.31988590985183274,1.0769163338864018e-14,2.842170943040401e-14,4.415480744117997e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.00857249999899068
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=4|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,4.0,40,40,leverage,3.4122671493400627e-28,1.0394304767074264e-15,0.3198859098518232,1.2212453270876722e-15,1.4210854715202004e-14,8.611074083412302e+17,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.0101037999993423
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=8|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,8.0,80,80,kernel_weight,1.1900459793324725e-28,6.138408754437215e-16,0.3198859098518195,0.0,1.4210854715202004e-14,1.2033374841429522e+17,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.010820599996804958
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=8|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,8.0,80,80,leverage,1.5963093455212936e-28,7.109392013531418e-16,0.31988590985183774,1.5765166949677223e-14,5.684341886080802e-14,7.553981870710318e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.01138120000177878
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,16.0,160,160,kernel_weight,1.2668761011203415e-27,2.0028157852160825e-15,0.3198859098518233,1.3322676295501878e-15,0.0,1.689774388376495e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.011393799999495968
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=151|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,151,16.0,160,160,leverage,1.8747772450643109e-28,7.70457648254067e-16,0.3198859098518287,6.716849298982197e-15,1.4210854715202004e-14,1.0401889207406676e+16,1.188173355912168,59.840342656719976,0.22787123398662754,True,0.012328199998592027
synthetic_interaction|not_applicable|seed=181|budget=2|kernel_weight,completed,synthetic_interaction,not_applicable,181,2.0,20,20,kernel_weight,0.05104166666666639,0.18024589069087602,0.8625000000000012,0.05104166666666776,4.440892098500626e-15,4.5364571656606904e+16,0.0,,,True,0.0026991999984602444
synthetic_interaction|not_applicable|seed=181|budget=2|leverage,completed,synthetic_interaction,not_applicable,181,2.0,20,20,leverage,1.1229166666666335,0.8454281663398857,1.9343749999999285,1.122916666666595,1.1191048088221578e-13,4.954502436255674e+16,0.0,,,True,0.002732000000833068
synthetic_interaction|not_applicable|seed=181|budget=4|kernel_weight,completed,synthetic_interaction,not_applicable,181,4.0,40,40,kernel_weight,0.029502707905816983,0.13703575237641194,0.8409610412391497,0.029502707905816328,1.7763568394002505e-15,2.591423464358692e+16,0.0,,,True,0.002574599999206839
synthetic_interaction|not_applicable|seed=181|budget=4|leverage,completed,synthetic_interaction,not_applicable,181,4.0,40,40,leverage,0.009641326625629571,0.07833779565942936,0.8210996599589626,0.00964132662562922,8.881784197001252e-16,2.9826719111504652e+16,0.0,,,True,0.0030470999990939163
synthetic_interaction|not_applicable|seed=181|budget=8|kernel_weight,completed,synthetic_interaction,not_applicable,181,8.0,80,80,kernel_weight,0.003393976185064954,0.04647906084486716,0.8148523095183983,0.003393976185064873,0.0,1.0835967819240787e+17,0.0,,,True,0.002645799999299925
synthetic_interaction|not_applicable|seed=181|budget=8|leverage,completed,synthetic_interaction,not_applicable,181,8.0,80,80,leverage,0.0030687207918761302,0.044195864840172655,0.8145270541252101,0.0030687207918767,1.7763568394002505e-15,2.913858899311465e+16,0.0,,,True,0.003110899997409433
synthetic_interaction|not_applicable|seed=181|budget=16|kernel_weight,completed,synthetic_interaction,not_applicable,181,16.0,160,160,kernel_weight,0.0036691391478816506,0.04832646628174964,0.8151274724812138,0.0036691391478803626,3.552713678800501e-15,2.2112594770555164e+16,0.0,,,True,0.003565100003470434
synthetic_interaction|not_applicable|seed=181|budget=16|leverage,completed,synthetic_interaction,not_applicable,181,16.0,160,160,leverage,0.0020265128174658956,0.03591514517692793,0.8134848461508007,0.002026512817467352,5.329070518200751e-15,1.0628066152361005e+17,0.0,,,True,0.003833999999187654
synthetic_threshold|not_applicable|seed=181|budget=2|kernel_weight,completed,synthetic_threshold,not_applicable,181,2.0,20,20,kernel_weight,0.16588037799440677,1.0644070834381243,0.20489069711168187,0.16588037799440716,1.2434497875801753e-14,4.5364571656606904e+16,0.0,,,True,0.0029962999979034066
synthetic_threshold|not_applicable|seed=181|budget=2|leverage,completed,synthetic_threshold,not_applicable,181,2.0,20,20,leverage,0.4584470255845156,1.7695173595139648,0.4974573447017894,0.45844702558451467,3.1308289294429414e-14,4.954502436255674e+16,0.0,,,True,0.0030917000003682915
synthetic_threshold|not_applicable|seed=181|budget=4|kernel_weight,completed,synthetic_threshold,not_applicable,181,4.0,40,40,kernel_weight,0.00945470971788278,0.254117367482538,0.048465028835157464,0.009454709717882766,2.220446049250313e-16,2.591423464358692e+16,0.0,,,True,0.002980500001285691
synthetic_threshold|not_applicable|seed=181|budget=4|leverage,completed,synthetic_threshold,not_applicable,181,4.0,40,40,leverage,0.020247347612748906,0.3718727174535448,0.05925766673002361,0.020247347612748913,2.220446049250313e-16,2.9826719111504652e+16,0.0,,,True,0.003235200001654448
synthetic_threshold|not_applicable|seed=181|budget=8|kernel_weight,completed,synthetic_threshold,not_applicable,181,8.0,80,80,kernel_weight,0.000860262851453676,0.07665241328471398,0.039870581968728405,0.0008602628514537067,1.1102230246251565e-15,1.0835967819240787e+17,0.0,,,True,0.0033049999983632006
synthetic_threshold|not_applicable|seed=181|budget=8|leverage,completed,synthetic_threshold,not_applicable,181,8.0,80,80,leverage,0.0025231729955032724,0.13127552440769796,0.04153349211277793,0.0025231729955032325,1.1102230246251565e-15,2.913858899311465e+16,0.0,,,True,0.0034849000003305264
synthetic_threshold|not_applicable|seed=181|budget=16|kernel_weight,completed,synthetic_threshold,not_applicable,181,16.0,160,160,kernel_weight,0.0018653268520064912,0.11287238944750311,0.040875645969281206,0.0018653268520065075,4.440892098500626e-16,2.2112594770555164e+16,0.0,,,True,0.0034577000005810987
synthetic_threshold|not_applicable|seed=181|budget=16|leverage,completed,synthetic_threshold,not_applicable,181,16.0,160,160,leverage,0.001165346979045853,0.08921499905397413,0.04017566609632056,0.0011653469790458629,2.220446049250313e-16,1.0628066152361005e+17,0.0,,,True,0.0037394999999378342
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,2.0,20,20,kernel_weight,53.34853809069297,0.3451258426597353,161.5082819962813,53.34853809069159,3.126388037344441e-13,4.5364571656606904e+16,0.0,59.661090424379445,0.0,True,0.01500540000051842
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,2.0,20,20,leverage,6.014397259142542,0.11588101052915997,114.17414116473495,6.014397259145227,6.536993168992922e-13,4.954502436255674e+16,0.0,59.661090424379445,0.0,True,0.015043800001876662
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,4.0,40,40,kernel_weight,5.46978016836883,0.11050989205389943,113.62952407395859,5.469780168368871,0.0,2.591423464358692e+16,0.0,59.661090424379445,0.0,True,0.010548499998549232
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=4|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,4.0,40,40,leverage,4.071202861228548,0.09534053619889173,112.23094676681848,4.071202861228755,2.842170943040401e-14,2.9826719111504652e+16,0.0,59.661090424379445,0.0,True,0.011362000001099659
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=8|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,8.0,80,80,kernel_weight,0.6343882503731738,0.03763516149058865,108.79413215596276,0.6343882503730356,2.842170943040401e-14,1.0835967819240787e+17,0.0,59.661090424379445,0.0,True,0.012614700000995072
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=8|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,8.0,80,80,leverage,2.852388868644549,0.07980325121294145,111.01213277423452,2.8523888686447947,5.684341886080802e-14,2.913858899311465e+16,0.0,59.661090424379445,0.0,True,0.010099799997988157
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,16.0,160,160,kernel_weight,0.21683098292865713,0.022002746127963293,108.37657488851865,0.21683098292892566,5.684341886080802e-14,2.2112594770555164e+16,0.0,59.661090424379445,0.0,True,0.010069699997984571
diabetes_hist_gradient_boosting|D0_full_rows|seed=181|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,181,16.0,160,160,leverage,0.8307850736022507,0.043068580802383245,108.99052897919188,0.8307850736021578,2.842170943040401e-14,1.0628066152361005e+17,0.0,59.661090424379445,0.0,True,0.007947199999762233
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,2.0,20,20,kernel_weight,8.520037972652304e-27,5.4181390092938404e-15,4.109327519216748,2.007283228522283e-13,2.2737367544323206e-13,4.5364571656606904e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.007085299999744166
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,2.0,20,20,leverage,4.493322626893003e-26,1.244265843382933e-14,4.109327519216075,0.0,5.115907697472721e-13,4.954502436255674e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.0071184000007633585
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,4.0,40,40,kernel_weight,3.2069660987562946e-28,1.051178724967812e-15,4.109327519216522,0.0,1.4210854715202004e-14,2.591423464358692e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.006932799999049166
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=4|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,4.0,40,40,leverage,6.315866926232302e-28,1.4751828797067969e-15,4.109327519216526,0.0,2.842170943040401e-14,2.9826719111504652e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.007090400002198294
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=8|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,8.0,80,80,kernel_weight,4.200141978429548e-28,1.2029881895792409e-15,4.109327519216575,2.7533531010703882e-14,4.263256414560601e-14,1.0835967819240787e+17,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.006948099999135593
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=8|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,8.0,80,80,leverage,7.496643789928428e-29,5.082329473548291e-16,4.109327519216501,0.0,2.842170943040401e-14,2.913858899311465e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.007064299999910872
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,16.0,160,160,kernel_weight,2.9616303572325597e-28,1.010170785841283e-15,4.10932751921649,0.0,7.105427357601002e-14,2.2112594770555164e+16,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.009107899997616187
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=181|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,181,16.0,160,160,leverage,7.6908514840325255e-28,1.6278582710282854e-15,4.10932751921656,1.2434497875801753e-14,1.4210854715202004e-14,1.0628066152361005e+17,0.35797506122983624,63.792107663453805,0.17870335309324717,True,0.009500100000877865
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,2.0,20,20,kernel_weight,8.335682165178285e-26,1.0059909982993553e-14,30.00243129266668,1.3500311979441904e-13,1.4210854715202004e-13,4.5364571656606904e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.0074031999974977225
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,2.0,20,20,leverage,9.583849443855179e-26,1.0786822006697224e-14,30.002431292665527,0.0,1.1368683772161603e-12,4.954502436255674e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.006971599999815226
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,4.0,40,40,kernel_weight,5.0260300423893715e-28,7.811529213857063e-16,30.002431292666614,6.750155989720952e-14,8.526512829121202e-14,2.591423464358692e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.0070161000003281515
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=4|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,4.0,40,40,leverage,1.3563082758691162e-27,1.2832247489600225e-15,30.002431292666515,0.0,2.842170943040401e-14,2.9826719111504652e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.007563499999378109
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=8|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,8.0,80,80,kernel_weight,5.463058983881812e-28,8.144069402025582e-16,30.002431292666586,3.907985046680551e-14,2.842170943040401e-14,1.0835967819240787e+17,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.0073468000009597745
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=8|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,8.0,80,80,leverage,8.861471763573931e-28,1.037233297595233e-15,30.002431292666493,0.0,8.526512829121202e-14,2.913858899311465e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.007435899999109097
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,16.0,160,160,kernel_weight,2.537390823166015e-27,1.7551619836123792e-15,30.002431292666493,0.0,8.526512829121202e-14,2.2112594770555164e+16,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.0077558999983011745
diabetes_hist_gradient_boosting|D2_robust_leverage_ipw|seed=181|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D2_robust_leverage_ipw,181,16.0,160,160,leverage,2.4007601143817356e-27,1.707253079673127e-15,30.00243129266657,2.4868995751603507e-14,0.0,1.0628066152361005e+17,0.5459608763818643,61.51909696468891,0.17961120322469126,True,0.007720800000242889
synthetic_interaction|not_applicable|seed=211|budget=2|kernel_weight,completed,synthetic_interaction,not_applicable,211,2.0,20,20,kernel_weight,0.06091820987654321,0.19691396415069296,0.8723765432098741,0.06091820987654073,7.105427357601002e-15,6.54096649877585e+16,0.0,,,True,0.0031137000005401205
synthetic_interaction|not_applicable|seed=211|budget=2|leverage,completed,synthetic_interaction,not_applicable,211,2.0,20,20,leverage,0.05104166666666517,0.18024589069087385,0.8624999999999934,0.05104166666665999,1.509903313490213e-14,3.2557266054948492e+16,0.0,,,True,0.0026959999995597173
synthetic_interaction|not_applicable|seed=211|budget=4|kernel_weight,completed,synthetic_interaction,not_applicable,211,4.0,40,40,kernel_weight,0.010337509550990897,0.08111681886439304,0.8217958428843242,0.010337509550990776,0.0,1.897285939471073e+16,0.0,,,True,0.0027704999993147794
synthetic_interaction|not_applicable|seed=211|budget=4|leverage,completed,synthetic_interaction,not_applicable,211,4.0,40,40,leverage,0.059602391112488294,0.19477570739353295,0.8710607244458235,0.059602391112490105,5.329070518200751e-15,4.330684016594649e+16,0.0,,,True,0.0030192999984137714
synthetic_interaction|not_applicable|seed=211|budget=8|kernel_weight,completed,synthetic_interaction,not_applicable,211,8.0,80,80,kernel_weight,0.006011221113183805,0.06185635151639166,0.8174695544465159,0.00601122111318253,3.552713678800501e-15,4.228204557817536e+16,0.0,,,True,0.0028974999986530747
synthetic_interaction|not_applicable|seed=211|budget=8|leverage,completed,synthetic_interaction,not_applicable,211,8.0,80,80,leverage,0.006010792885165369,0.06185414821242851,0.8174691262185002,0.006010792885166816,5.329070518200751e-15,1.048555011897638e+16,0.0,,,True,0.003149299998767674
synthetic_interaction|not_applicable|seed=211|budget=16|kernel_weight,completed,synthetic_interaction,not_applicable,211,16.0,160,160,kernel_weight,0.00161088403124157,0.03202101448027364,0.813069217364575,0.001610884031241655,0.0,1.3893242415330128e+16,0.0,,,True,0.003155200000037439
synthetic_interaction|not_applicable|seed=211|budget=16|leverage,completed,synthetic_interaction,not_applicable,211,16.0,160,160,leverage,0.0009885722203270017,0.02508459825599074,0.812446905553661,0.0009885722203275549,1.7763568394002505e-15,1.4656808345336046e+16,0.0,,,True,0.0035064000003330875
synthetic_threshold|not_applicable|seed=211|budget=2|kernel_weight,completed,synthetic_threshold,not_applicable,211,2.0,20,20,kernel_weight,0.03253676623913409,0.4714085351562034,0.07154708535640886,0.03253676623913416,1.5543122344752192e-15,6.54096649877585e+16,0.0,,,True,0.003004400001373142
synthetic_threshold|not_applicable|seed=211|budget=2|leverage,completed,synthetic_threshold,not_applicable,211,2.0,20,20,leverage,0.04486495207591059,0.5535589182464276,0.08387527119318583,0.04486495207591113,1.709743457922741e-14,3.2557266054948492e+16,0.0,,,True,0.0029595000014523976
synthetic_threshold|not_applicable|seed=211|budget=4|kernel_weight,completed,synthetic_threshold,not_applicable,211,4.0,40,40,kernel_weight,0.005876840495741491,0.20034670291436368,0.044887159613016196,0.005876840495741498,2.220446049250313e-16,1.897285939471073e+16,0.0,,,True,0.0026980000002367888
synthetic_threshold|not_applicable|seed=211|budget=4|leverage,completed,synthetic_threshold,not_applicable,211,4.0,40,40,leverage,0.018919456112882295,0.3594715891199162,0.057929775230157035,0.018919456112882337,1.1102230246251565e-15,4.330684016594649e+16,0.0,,,True,0.0031047000011312775
synthetic_threshold|not_applicable|seed=211|budget=8|kernel_weight,completed,synthetic_threshold,not_applicable,211,8.0,80,80,kernel_weight,0.004450981424477194,0.17435649851519106,0.0434613005417519,0.004450981424477203,2.220446049250313e-16,4.228204557817536e+16,0.0,,,True,0.002975499999593012
synthetic_threshold|not_applicable|seed=211|budget=8|leverage,completed,synthetic_threshold,not_applicable,211,8.0,80,80,leverage,0.004339138012047528,0.17215196319911938,0.0433494571293222,0.004339138012047501,6.661338147750939e-16,1.048555011897638e+16,0.0,,,True,0.003300099997431971
synthetic_threshold|not_applicable|seed=211|budget=16|kernel_weight,completed,synthetic_threshold,not_applicable,211,16.0,160,160,kernel_weight,0.003498451601478294,0.15457817762597076,0.042508770718752975,0.0034984516014782766,6.661338147750939e-16,1.3893242415330128e+16,0.0,,,True,0.003358099998877151
synthetic_threshold|not_applicable|seed=211|budget=16|leverage,completed,synthetic_threshold,not_applicable,211,16.0,160,160,leverage,0.0015905198847406207,0.10422689485819489,0.040600839002015277,0.001590519884740578,1.5543122344752192e-15,1.4656808345336046e+16,0.0,,,True,0.0036158000002615154
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,2.0,20,20,kernel_weight,40.29762719987916,0.2608758921235608,92.04143568396886,40.297627199879386,5.684341886080802e-14,6.54096649877585e+16,0.0,60.397044133162915,0.0,True,0.011055499999201857
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,2.0,20,20,leverage,82.00924064315855,0.37215649696278313,133.75304912725397,82.0092406431645,1.6484591469634324e-12,3.2557266054948492e+16,0.0,60.397044133162915,0.0,True,0.010579699999652803
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,4.0,40,40,kernel_weight,12.677849130841178,0.1463244833866832,64.42165761493067,12.677849130841196,0.0,1.897285939471073e+16,0.0,60.397044133162915,0.0,True,0.010768699998152442
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=4|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,4.0,40,40,leverage,4.536544374139185,0.08752997238960829,56.28035285822869,4.536544374139218,1.4210854715202004e-14,4.330684016594649e+16,0.0,60.397044133162915,0.0,True,0.010904900002060458
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=8|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,8.0,80,80,kernel_weight,1.8916336722360363,0.05652137623283295,53.635442156325205,1.8916336722357343,9.947598300641403e-14,4.228204557817536e+16,0.0,60.397044133162915,0.0,True,0.010847600002307445
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=8|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,8.0,80,80,leverage,1.5841632988441365,0.051724247793885014,53.327971782933844,1.5841632988443735,7.105427357601002e-14,1.048555011897638e+16,0.0,60.397044133162915,0.0,True,0.010461400001076981
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=16|kernel_weight,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,16.0,160,160,kernel_weight,1.3761961184164657,0.048209693913007966,53.12000460250617,1.3761961184167006,5.684341886080802e-14,1.3893242415330128e+16,0.0,60.397044133162915,0.0,True,0.01010390000010375
diabetes_hist_gradient_boosting|D0_full_rows|seed=211|budget=16|leverage,completed,diabetes_hist_gradient_boosting,D0_full_rows,211,16.0,160,160,leverage,0.35141104068111484,0.02436138138722569,52.095219524770606,0.3514110406811355,1.4210854715202004e-14,1.4656808345336046e+16,0.0,60.397044133162915,0.0,True,0.011192000001756242
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=211|budget=2|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,211,2.0,20,20,kernel_weight,9.450805106276121,0.1812589209041447,38.81800947522194,9.450805106276249,4.263256414560601e-14,6.54096649877585e+16,0.7570108102343006,61.66188372806337,0.216070928739622,True,0.010103299999173032
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=211|budget=2|leverage,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,211,2.0,20,20,leverage,8.524352055727731e-27,5.443718701713376e-15,29.36720436894812,2.426503442620742e-12,8.952838470577262e-13,3.2557266054948492e+16,0.7570108102343006,61.66188372806337,0.216070928739622,True,0.010748099997726968
diabetes_hist_gradient_boosting|D1_uniform_rows|seed=211|budget=4|kernel_weight,completed,diabetes_hist_gradient_boosting,D1_uniform_rows,211,4.0,40,40,kernel_weight,3.526997107243144e-28,1.107305707017208e-15,29.36720436894567,0.0,2.1316282072803006e-14,1.897285939471073e+16,0.7570108102343006,61.66188372806337,0.216070928739622,True,0.012643199999729404
