dataset,task_id,task_name,suite_id,problem_type,seed,budget_ratio,model,arm_name,selected_arm_name,status,selected_temperature,n_train,n_calibration,n_selection,n_validation,n_test,n_experts,error_type,error,calibration_primary_metric,calibration_primary_value,validation_primary_metric,validation_primary_value,validation_accuracy,validation_f1_macro,validation_f1_weighted,validation_worst_class_recall,validation_roc_auc,validation_log_loss,validation_brier_score,validation_expected_calibration_error,validation_ece,validation_routing_mean_max_probability,validation_routing_mean_top1_margin,validation_routing_median_top1_margin,validation_routing_mean_entropy,validation_routing_effective_expert_count,validation_routing_hard_assignment_counts,validation_routing_soft_assignment_mass,validation_routing_dead_expert_count,validation_routing_hard_assignment_dead_expert_count,validation_routing_hard_assignment_imbalance,validation_routing_soft_assignment_imbalance,validation_oracle_expert_regret,validation_mean_oracle_loss,validation_mean_blended_loss,validation_weight_negative_loss_rank_correlation,test_primary_metric,test_primary_value,test_accuracy,test_f1_macro,test_f1_weighted,test_worst_class_recall,test_roc_auc,test_log_loss,test_brier_score,test_expected_calibration_error,test_ece,test_routing_mean_max_probability,test_routing_mean_top1_margin,test_routing_median_top1_margin,test_routing_mean_entropy,test_routing_effective_expert_count,test_routing_hard_assignment_counts,test_routing_soft_assignment_mass,test_routing_dead_expert_count,test_routing_hard_assignment_dead_expert_count,test_routing_hard_assignment_imbalance,test_routing_soft_assignment_imbalance,test_oracle_expert_regret,test_mean_oracle_loss,test_mean_blended_loss,test_weight_negative_loss_rank_correlation,selection_fallback_arm_name,selection_fallback_used,selection_reason,selection_improvement_vs_fallback,selection_candidate_scores,validation_routing_n_rows,validation_routing_n_models,validation_routing_router_mode,validation_routing_router_status,validation_routing_router_head_status,validation_routing_median_max_probability,validation_routing_mean_normalized_entropy,validation_routing_router,test_routing_n_rows,test_routing_n_models,test_routing_router_mode,test_routing_router_status,test_routing_router_head_status,test_routing_median_max_probability,test_routing_mean_normalized_entropy,test_routing_router,validation_mse,validation_rmse,validation_r2,validation_mae,validation_tail_mean_absolute_error,validation_tail_absolute_error_quantile,test_mse,test_rmse,test_r2,test_mae,test_tail_mean_absolute_error,test_tail_absolute_error_quantile,runtime_fit_seconds,runtime_inference_seconds,complexity_tree_count,complexity_leaf_count,complexity_split_count,complexity_max_depth,complexity_feature_importance_cosine_stability,complexity_mean_absolute_shap_cosine_stability,topology_selection,partition_total_rows,bulk_train_rows,bulk_train_share,spike_train_rows,spike_train_share,bulk_routing_hard_rows,bulk_routing_hard_share,bulk_routing_soft_share,spike_routing_hard_rows,spike_routing_hard_share,spike_routing_soft_share,topology_mode,topology_exact_budget,topology_unique_rows,topology_total_budget,class_coverage_guaranteed,full_reference_primary_metric,full_reference_primary_value,full_reference_accuracy,full_reference_f1_macro,full_reference_f1_weighted,full_reference_worst_class_recall,full_reference_roc_auc,full_reference_log_loss,full_reference_brier_score,full_reference_expected_calibration_error,full_reference_fit_seconds,full_reference_inference_seconds,full_reference_complexity_tree_count,full_reference_complexity_leaf_count,full_reference_complexity_split_count,full_reference_complexity_max_depth,full_reference_complexity_feature_importance_cosine_stability,full_reference_complexity_mean_absolute_shap_cosine_stability,full_reference_mse,full_reference_rmse,full_reference_r2,full_reference_mae,full_reference_tail_mean_absolute_error,degradation_vs_full,b0_test_primary_value,b0_test_tail_mean_absolute_error,b0_test_log_loss,b0_test_brier_score,b0_test_expected_calibration_error,b0_test_f1_macro,b0_test_worst_class_recall,b0_runtime_fit_seconds,b0_runtime_inference_seconds,gain_vs_b0,tail_mean_absolute_error_gain_vs_b0,log_loss_gain_vs_b0,brier_score_gain_vs_b0,expected_calibration_error_gain_vs_b0,f1_macro_gain_vs_b0,worst_class_recall_gain_vs_b0,fit_seconds_ratio_vs_b0,inference_seconds_ratio_vs_b0,outcome
segment__task_359963,359963,segment,271,classification,46,0.05,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,1663,208,208,208,231,2,,,,,log_loss,0.6069255936367804,0.7932692307692307,0.7806696082958507,0.7827941023927123,0.4482758620689655,,0.6069255936367804,0.3135171121484125,0.0596219456057174,,0.751743645180167,,,0.5070448642838522,,"{'bulk': 90, 'spike': 118}","{'bulk': 96.31720286831035, 'spike': 111.68279713168965}",,,,,,,,,log_loss,0.6141070523595565,0.7922077922077922,0.7813610005141072,0.7813610005141072,0.3939393939393939,,0.6141070523595565,0.3280684371718374,0.0781092595505701,,0.7382230866097678,,,0.5212434252203367,,"{'bulk': 121, 'spike': 110}","{'bulk': 115.63631534393548, 'spike': 115.36368465606454}",,,,,,,,,,,,,,208.0,2.0,spectral,disabled,,0.7596182015424933,0.731511111210531,"{'router_mode': 'spectral', 'status': 'disabled'}",231.0,2.0,spectral,disabled,,0.7289964269361455,0.751995304661357,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,2.8513455018401146,0.0114664826542139,1400.0,2720.0,1320.0,1.0,0.5473037462408208,0.4892757003555057,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""log_loss"", ""robust_metric"": null, ""mean_relative_gain"": 0.33096031152069616, ""median_relative_gain"": 0.33540040187208653, ""confidence_interval"": [0.1461858879416566, 0.5157347350997357], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": null, ""robust_median_relative_gain"": null, ""robust_confidence_interval"": null, ""robust_positive_fold_fraction"": null, ""tail_metric"": null, ""tail_quantile"": null, ""tail_mean_relative_gain"": null, ""tail_median_relative_gain"": null, ""tail_confidence_interval"": null, ""tail_positive_fold_fraction"": null, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": [{""metric"": ""log_loss"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.33096031152069616, ""median_gain"": 0.33540040187208653, ""confidence_interval"": [0.14160342887929808, 0.5157347350997357], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""brier_score"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.36899961822238037, ""median_gain"": 0.4218375814979136, ""confidence_interval"": [0.1950225821928319, 0.5429766542519289], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""expected_calibration_error"", ""direction"": ""lower"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.09983455046594633, ""median_gain"": 0.09444431564042824, ""confidence_interval"": [0.053969460783605074, 0.14508049340466264], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""f1_macro"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.22691677554348938, ""median_gain"": 0.25299232930811877, ""confidence_interval"": [0.11938123766252931, 0.33633810279724685], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""worst_class_recall"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.34285714285714286, ""median_gain"": 0.4, ""confidence_interval"": [0.17142857142857143, 0.5028571428571428], ""eligible"": true, ""rejection_reasons"": []}]}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",83.0,41.0,0.4939759036144578,42.0,0.5060240963855421,90.0,0.4326923076923077,0.4630634753284151,118.0,0.5673076923076923,0.5369365246715849,single_spike,True,83.0,83.0,True,log_loss,0.2672245637902988,0.935064935064935,0.9346498215596746,0.9346498215596748,0.8181818181818182,,0.2672245637902988,0.1074771256853695,0.0625921773355096,1.7553322147578,0.0026197172701358,700.0,19648.0,18948.0,24.0,,,,,,,,1.2980935721218705,0.9621226545568456,,0.9621226545568456,0.4768841976659178,0.1426439715991064,0.582571501263503,0.0,2.9161809999495745,0.0167948994785547,0.3617164615644409,,0.3617164615644409,0.31205848552426463,0.06453471204853631,0.19878949925060418,0.3939393939393939,0.9777669842473492,0.682736009754353,win
segment__task_359963,359963,segment,271,classification,42,0.1,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,1663,208,208,208,231,2,,,,,log_loss,0.2383801910231732,0.9326923076923076,0.9321791011486564,0.9318474899417524,0.7666666666666667,,0.2383801910231732,0.1182258797652501,0.0416841639465778,,0.7519103962779702,,,0.5066057714000157,,"{'bulk': 104, 'spike': 104}","{'bulk': 104.94951595459308, 'spike': 103.05048404540692}",,,,,,,,,log_loss,0.3509882018480694,0.8917748917748918,0.8875071790536484,0.8875071790536484,0.5454545454545454,,0.3509882018480694,0.1854312880946619,0.0749193609464578,,0.7413864296806526,,,0.5185226487814569,,"{'bulk': 128, 'spike': 103}","{'bulk': 122.03968943122544, 'spike': 108.96031056877456}",,,,,,,,,,,,,,208.0,2.0,spectral,disabled,,0.7576139960006055,0.7308776340845307,"{'router_mode': 'spectral', 'status': 'disabled'}",231.0,2.0,spectral,disabled,,0.7460732524558438,0.7480700539856177,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,5.812259320169687,0.0267914850264787,1400.0,5540.0,4140.0,8.0,0.9130574474436288,0.7173316156823278,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""log_loss"", ""robust_metric"": null, ""mean_relative_gain"": 0.5164222195263507, ""median_relative_gain"": 0.5283745797571173, ""confidence_interval"": [0.4852951451540209, 0.5407333372055976], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": null, ""robust_median_relative_gain"": null, ""robust_confidence_interval"": null, ""robust_positive_fold_fraction"": null, ""tail_metric"": null, ""tail_quantile"": null, ""tail_mean_relative_gain"": null, ""tail_median_relative_gain"": null, ""tail_confidence_interval"": null, ""tail_positive_fold_fraction"": null, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": [{""metric"": ""log_loss"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.5164222195263507, ""median_gain"": 0.5283745797571173, ""confidence_interval"": [0.4861707359363419, 0.5407333372055976], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""brier_score"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.491498729372892, ""median_gain"": 0.5053040218875956, ""confidence_interval"": [0.3655041422229775, 0.5886643625791127], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""expected_calibration_error"", ""direction"": ""lower"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.024488411999315732, ""median_gain"": 0.012907376558753778, ""confidence_interval"": [0.0027542096587917205, 0.049552256729040275], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""f1_macro"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.10776549608924664, ""median_gain"": 0.12009591715474088, ""confidence_interval"": [0.05507352591386201, 0.14966244723874095], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""worst_class_recall"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.27785714285714286, ""median_gain"": 0.25, ""confidence_interval"": [0.1230952380952381, 0.4257142857142857], ""eligible"": true, ""rejection_reasons"": []}]}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",166.0,83.0,0.5,83.0,0.5,104.0,0.5,0.5045649805509282,104.0,0.5,0.4954350194490717,single_spike,True,166.0,166.0,True,log_loss,0.2672245637902988,0.935064935064935,0.9346498215596746,0.9346498215596748,0.8181818181818182,,0.2672245637902988,0.1074771256853695,0.0625921773355096,1.9351089298725128,0.0023009534925222,700.0,19648.0,18948.0,24.0,,,,,,,,0.3134578530868255,0.4982381163831182,,0.4982381163831182,0.2381120184127914,0.0595603459400012,0.8455013386736077,0.5151515151515151,5.134480679407716,0.0164734236896038,0.29554124763473855,,0.29554124763473855,0.22124347468594424,-0.015359015006456603,0.04200584038004074,0.030303030303030276,1.1320052957800117,1.6263458969604796,win
segment__task_359963,359963,segment,271,classification,45,0.05,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,1663,208,208,208,231,2,,,,,log_loss,0.5774141452400414,0.7932692307692307,0.7823521075096707,0.782594504147813,0.3333333333333333,,0.5774141452400414,0.2901840829922669,0.069055499229131,,0.7417926519903536,,,0.51155609834136,,"{'bulk': 92, 'spike': 116}","{'bulk': 99.7833175194193, 'spike': 108.2166824805807}",,,,,,,,,log_loss,0.6898480154819097,0.7186147186147186,0.6977001995294679,0.6977001995294678,0.1515151515151515,,0.6898480154819097,0.3585926880863977,0.0764775415344437,,0.734109402808758,,,0.5231606149448198,,"{'bulk': 111, 'spike': 120}","{'bulk': 116.3927227822526, 'spike': 114.60727721774741}",,,,,,,,,,,,,,208.0,2.0,spectral,disabled,,0.764764417705565,0.738019446213587,"{'router_mode': 'spectral', 'status': 'disabled'}",231.0,2.0,spectral,disabled,,0.7262232682659685,0.754761224769312,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,3.205553809180856,0.0055745486170053,1400.0,2746.0,1346.0,1.0,0.7562039896153521,0.7863317489875357,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""log_loss"", ""robust_metric"": null, ""mean_relative_gain"": 0.39752092577826276, ""median_relative_gain"": 0.40016174641101576, ""confidence_interval"": [0.33152348609687904, 0.46360636687710444], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": null, ""robust_median_relative_gain"": null, ""robust_confidence_interval"": null, ""robust_positive_fold_fraction"": null, ""tail_metric"": null, ""tail_quantile"": null, ""tail_mean_relative_gain"": null, ""tail_median_relative_gain"": null, ""tail_confidence_interval"": null, ""tail_positive_fold_fraction"": null, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": [{""metric"": ""log_loss"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.39752092577826276, ""median_gain"": 0.40016174641101576, ""confidence_interval"": [0.33152348609687904, 0.4635183654596465], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""brier_score"", ""direction"": ""lower"", ""gain_scale"": ""relative"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.3922356665663779, ""median_gain"": 0.4374265001503144, ""confidence_interval"": [0.29564208209291143, 0.477513966811837], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""expected_calibration_error"", ""direction"": ""lower"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.053919775255474825, ""median_gain"": 0.053229983763449895, ""confidence_interval"": [0.009255442321475798, 0.11247945550771887], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""f1_macro"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.2698581723792769, ""median_gain"": 0.29650041834915775, ""confidence_interval"": [0.1729405016181741, 0.34296994585814455], ""eligible"": true, ""rejection_reasons"": []}, {""metric"": ""worst_class_recall"", ""direction"": ""higher"", ""gain_scale"": ""absolute"", ""noninferiority_margin"": 0.01, ""paired_fold_count"": 5, ""mean_gain"": 0.3504761904761905, ""median_gain"": 0.3333333333333333, ""confidence_interval"": [0.2980952380952381, 0.42666666666666664], ""eligible"": true, ""rejection_reasons"": []}]}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",83.0,41.0,0.4939759036144578,42.0,0.5060240963855421,92.0,0.4423076923076923,0.4797274880741312,116.0,0.5576923076923077,0.5202725119258688,single_spike,True,83.0,83.0,True,log_loss,0.2672245637902988,0.935064935064935,0.9346498215596746,0.9346498215596748,0.8181818181818182,,0.2672245637902988,0.1074771256853695,0.0625921773355096,1.6532412860542536,0.0024295728653669,700.0,19648.0,18948.0,24.0,,,,,,,,1.5815292041163524,0.9060174588996844,,0.9060174588996844,0.4535865633053595,0.1115672882747053,0.5652195125879337,0.0,2.848592909052968,0.0175808910280466,0.2385930219052317,,0.2385930219052317,0.2094283272562703,0.03508974674026161,0.13248068694153425,0.1515151515151515,1.1253113068537974,0.31707998235767937,win
diamonds__task_233211,233211,diamonds,269,regression,45,0.01,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,38836,4855,4855,4855,5394,2,,,,,rmse,1428.9928408238045,,,,,,,,,,0.7475055619974078,,,0.4835684681082351,,"{'bulk': 3795, 'spike': 1060}","{'bulk': 3417.10240839914, 'spike': 1437.8975916008599}",,,,,,,,,rmse,1336.4581202046743,,,,,,,,,,0.751931393674435,,,0.4775425876641703,,"{'bulk': 4288, 'spike': 1106}","{'bulk': 3846.2252966154483, 'spike': 1547.7747033845512}",,,,,,,,,,,,,,4855.0,2.0,spectral,disabled,,0.74216907062081,0.6976418308700237,"{'router_mode': 'spectral', 'status': 'disabled'}",5394.0,2.0,spectral,disabled,,0.7552361581901944,0.6889483230363818,"{'router_mode': 'spectral', 'status': 'disabled'}",2042020.539125687,1428.9928408238045,0.8804364487639065,759.7265974049348,3864.724674398705,,1786120.3070610114,1336.4581202046743,0.8846908525701422,707.5331132381771,3583.833375141713,,88.98166987486184,0.1149290837347507,200.0,1529.0,1329.0,10.0,0.9672803052939698,0.8655609453051233,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""rmse"", ""robust_metric"": ""mae"", ""mean_relative_gain"": 0.12269267653732766, ""median_relative_gain"": 0.12345085127200885, ""confidence_interval"": [0.09004529725173786, 0.15200745863920165], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": 0.16764824066886508, ""robust_median_relative_gain"": 0.16790817690716936, ""robust_confidence_interval"": [0.13827200464960973, 0.19326260052526284], ""robust_positive_fold_fraction"": 1.0, ""tail_metric"": ""tail_mean_absolute_error"", ""tail_quantile"": 0.9, ""tail_mean_relative_gain"": 0.09704860941263223, ""tail_median_relative_gain"": 0.10058881274988521, ""tail_confidence_interval"": [0.06664515140742386, 0.13187420444271908], ""tail_positive_fold_fraction"": 1.0, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": []}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",388.0,260.0,0.6701030927835051,128.0,0.3298969072164948,3795.0,0.7816683831101957,0.70383159802248,1060.0,0.2183316168898043,0.29616840197752,single_spike,True,388.0,388.0,False,rmse,500.0410557078231,,,,,,,,,0.3184289671480655,0.0056248772889375,100.0,3100.0,3000.0,17.0,,,250041.05739339424,500.0410557078231,0.9838577384532768,264.8445086691068,1261.2364339481776,1.6726967814930274,1542.0622537575762,4036.145597118705,,,,,,84.20415924116969,0.0391944292932748,0.13333063114144833,0.11206538790371821,,,,,,1.0567372286208434,2.932281087059249,win
elevators__task_359936,359936,elevators,269,regression,45,0.01,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,11951,1494,1494,1494,1660,2,,,,,rmse,0.0057862261308965,,,,,,,,,,0.7526724060993272,,,0.4974173884004041,,"{'bulk': 1005, 'spike': 489}","{'bulk': 943.6657387927246, 'spike': 550.3342612072754}",,,,,,,,,rmse,0.0055140664573095,,,,,,,,,,0.7574305587727397,,,0.4894213418870103,,"{'bulk': 1082, 'spike': 578}","{'bulk': 1028.0756783372644, 'spike': 631.9243216627353}",,,,,,,,,,,,,,1494.0,2.0,spectral,disabled,,0.7535101952741573,0.7176215994972025,"{'router_mode': 'spectral', 'status': 'disabled'}",1660.0,2.0,spectral,disabled,,0.7598366194407553,0.7060857428456117,"{'router_mode': 'spectral', 'status': 'disabled'}",3.348041283786964e-05,0.0057862261308965,0.3361204082324548,0.0036903745775352,0.0142967380187673,,3.0404928895626815e-05,0.0055140664573095,0.3602114869253807,0.003517743655359,0.0132622069106624,,17.41988394781947,0.0335171315819025,200.0,487.0,287.0,2.0,0.5970151993519208,0.6779066008080415,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""rmse"", ""robust_metric"": ""mae"", ""mean_relative_gain"": 0.1051992263457546, ""median_relative_gain"": 0.10135281102876906, ""confidence_interval"": [0.09236433525994106, 0.12023904078309329], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": 0.1293733160289563, ""robust_median_relative_gain"": 0.12627510945762774, ""robust_confidence_interval"": [0.09798052264063825, 0.16335113707170495], ""robust_positive_fold_fraction"": 1.0, ""tail_metric"": ""tail_mean_absolute_error"", ""tail_quantile"": 0.9, ""tail_mean_relative_gain"": 0.10289198627351459, ""tail_median_relative_gain"": 0.11001410456369466, ""tail_confidence_interval"": [0.08871580070304083, 0.11706817184398836], ""tail_positive_fold_fraction"": 1.0, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": []}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",120.0,71.0,0.5916666666666667,49.0,0.4083333333333333,1005.0,0.6726907630522089,0.631637040691248,489.0,0.3273092369477912,0.3683629593087519,single_spike,True,120.0,120.0,False,rmse,0.0021832436253616,,,,,,,,,0.339370472356677,0.0015722475945949,100.0,3100.0,3000.0,20.0,,,4.76655272768214e-06,0.0021832436253616,0.8997009434686047,0.0015586926730208,0.0049320187888941,1.5256303938119986,0.0061774466049106,0.0150909012112656,,,,,,16.344900405034423,0.0202573761343956,0.10738743529952387,0.12117860126458525,,,,,,1.0657687423077806,1.6545643107743242,win
elevators__task_359936,359936,elevators,269,regression,42,0.01,lightgbm,B3_validation_selected,B1_bulk_single_spike,completed,,11951,1494,1494,1494,1660,2,,,,,rmse,0.0056891568283173,,,,,,,,,,0.7082302897621788,,,0.5595024816685584,,"{'bulk': 727, 'spike': 767}","{'bulk': 739.3494597455738, 'spike': 754.6505402544262}",,,,,,,,,rmse,0.0055908408730642,,,,,,,,,,0.7110618314933705,,,0.5579032266127728,,"{'bulk': 755, 'spike': 905}","{'bulk': 789.721845492938, 'spike': 870.278154507062}",,,,,,,,,,,,,,1494.0,2.0,spectral,disabled,,0.6955443593213303,0.8071914556682974,"{'router_mode': 'spectral', 'status': 'disabled'}",1660.0,2.0,spectral,disabled,,0.7048387817728166,0.8048842183301989,"{'router_mode': 'spectral', 'status': 'disabled'}",3.236650541719008e-05,0.0056891568283173,0.2754738710115357,0.0037643437482884,0.013703453302812,,3.12575016679262e-05,0.0055908408730642,0.342271426346723,0.0037131096667155,0.013397196678517,,23.57326717674732,0.0478928331285715,200.0,443.0,243.0,2.0,0.5792410245378704,0.4055647022081287,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 5, ""primary_metric"": ""rmse"", ""robust_metric"": ""mae"", ""mean_relative_gain"": 0.07363510123362463, ""median_relative_gain"": 0.06541436753693951, ""confidence_interval"": [0.04057585340295269, 0.11899861761258448], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": 0.1166231352586177, ""robust_median_relative_gain"": 0.10199021494910694, ""robust_confidence_interval"": [0.09128992433896668, 0.15145428619907525], ""robust_positive_fold_fraction"": 1.0, ""tail_metric"": ""tail_mean_absolute_error"", ""tail_quantile"": 0.9, ""tail_mean_relative_gain"": 0.04390886379056834, ""tail_median_relative_gain"": 0.0379105475768975, ""tail_confidence_interval"": [0.004158258955495113, 0.09622129341743864], ""tail_positive_fold_fraction"": 0.8, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": []}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",120.0,60.0,0.5,60.0,0.5,727.0,0.4866131191432396,0.4948791564562073,767.0,0.5133868808567604,0.5051208435437926,single_spike,True,120.0,120.0,False,rmse,0.0021832436253616,,,,,,,,,0.3228576071560383,0.0019121430814266,100.0,3100.0,3000.0,20.0,,,4.76655272768214e-06,0.0021832436253616,0.8997009434686047,0.0015586926730208,0.0049320187888941,1.5607956932146103,0.006252666112991,0.0146676846198964,,,,,,23.695722060278054,0.0152719672769308,0.10584688642685451,0.08661816600937892,,,,,,0.9948321944687218,3.135996316657673,win
