dataset,task_id,task_name,suite_id,problem_type,seed,budget_ratio,model,arm_name,selected_arm_name,status,selected_temperature,n_train,n_calibration,n_selection,n_validation,n_test,n_experts,error_type,error,calibration_primary_metric,calibration_primary_value,validation_primary_metric,validation_primary_value,validation_mse,validation_rmse,validation_r2,validation_mae,validation_tail_mean_absolute_error,validation_routing_mean_max_probability,validation_routing_mean_top1_margin,validation_routing_median_top1_margin,validation_routing_mean_entropy,validation_routing_effective_expert_count,validation_routing_hard_assignment_counts,validation_routing_soft_assignment_mass,validation_routing_dead_expert_count,validation_routing_hard_assignment_dead_expert_count,validation_routing_hard_assignment_imbalance,validation_routing_soft_assignment_imbalance,validation_oracle_expert_regret,validation_mean_oracle_loss,validation_mean_blended_loss,validation_weight_negative_loss_rank_correlation,validation_tail_absolute_error_quantile,test_primary_metric,test_primary_value,test_mse,test_rmse,test_r2,test_mae,test_tail_mean_absolute_error,test_routing_mean_max_probability,test_routing_mean_top1_margin,test_routing_median_top1_margin,test_routing_mean_entropy,test_routing_effective_expert_count,test_routing_hard_assignment_counts,test_routing_soft_assignment_mass,test_routing_dead_expert_count,test_routing_hard_assignment_dead_expert_count,test_routing_hard_assignment_imbalance,test_routing_soft_assignment_imbalance,test_oracle_expert_regret,test_mean_oracle_loss,test_mean_blended_loss,test_weight_negative_loss_rank_correlation,test_tail_absolute_error_quantile,selection_fallback_arm_name,selection_fallback_used,selection_reason,selection_improvement_vs_fallback,selection_candidate_scores,validation_routing_n_rows,validation_routing_n_models,validation_routing_router_mode,validation_routing_router_status,validation_routing_router_head_status,validation_routing_median_max_probability,validation_routing_mean_normalized_entropy,validation_routing_router,test_routing_n_rows,test_routing_n_models,test_routing_router_mode,test_routing_router_status,test_routing_router_head_status,test_routing_median_max_probability,test_routing_mean_normalized_entropy,test_routing_router,validation_accuracy,validation_f1_macro,validation_f1_weighted,validation_worst_class_recall,validation_roc_auc,validation_log_loss,validation_brier_score,validation_expected_calibration_error,validation_ece,test_accuracy,test_f1_macro,test_f1_weighted,test_worst_class_recall,test_roc_auc,test_log_loss,test_brier_score,test_expected_calibration_error,test_ece,runtime_fit_seconds,runtime_inference_seconds,complexity_tree_count,complexity_leaf_count,complexity_split_count,complexity_max_depth,complexity_feature_importance_cosine_stability,complexity_mean_absolute_shap_cosine_stability,topology_selection,partition_total_rows,topology_mode,topology_exact_budget,topology_unique_rows,topology_total_budget,class_coverage_guaranteed,full_reference_primary_metric,full_reference_primary_value,full_reference_mse,full_reference_rmse,full_reference_r2,full_reference_mae,full_reference_tail_mean_absolute_error,full_reference_fit_seconds,full_reference_inference_seconds,full_reference_complexity_tree_count,full_reference_complexity_leaf_count,full_reference_complexity_split_count,full_reference_complexity_max_depth,full_reference_complexity_feature_importance_cosine_stability,full_reference_complexity_mean_absolute_shap_cosine_stability,full_reference_accuracy,full_reference_f1_macro,full_reference_f1_weighted,full_reference_worst_class_recall,full_reference_roc_auc,full_reference_log_loss,full_reference_brier_score,full_reference_expected_calibration_error,degradation_vs_full,b0_test_primary_value,b0_test_tail_mean_absolute_error,b0_test_brier_score,b0_test_expected_calibration_error,b0_test_f1_macro,b0_test_worst_class_recall,b0_runtime_fit_seconds,b0_runtime_inference_seconds,gain_vs_b0,tail_mean_absolute_error_gain_vs_b0,brier_score_gain_vs_b0,expected_calibration_error_gain_vs_b0,f1_macro_gain_vs_b0,worst_class_recall_gain_vs_b0,fit_seconds_ratio_vs_b0,inference_seconds_ratio_vs_b0
synthetic_rmt_regression_smoke,,,,regression,42,0.05,ridge,B0_standard_A9,B0_standard_A9,completed,,576,72,72,72,180,2,,,,,rmse,95.54954066455366,9129.714721207194,95.54954066455366,0.7235514591316897,75.65070657938934,197.9141553029873,0.6968694286315533,0.39373885726310665,0.3797418076935768,0.5777958060498106,1.7821059911681132,"[41, 31]","[37.66665320650153, 34.33334679349847]",0.0,0.0,1.3225806451612903,1.0970865564913197,4024.5823774487944,5105.132343758399,9129.714721207194,0.16026444819548266,0.9,rmse,93.53990778508894,8749.714348442943,93.53990778508894,0.6755504644749294,74.7507748422651,193.93430236017684,0.6945109669805987,0.38902193396119744,0.36601975113958496,0.5775305164597923,1.7816332797058343,"[75, 105]","[81.45575064977083, 98.54424935022917]",0.0,0.0,1.4,1.209788732706331,3860.3528848026153,4889.36146364033,8749.714348442943,0.02063519008634326,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5713864000000002,0.005600200000000388,0.0,0.0,0.0,0.0,,,null,29.0,standard,True,29.0,29.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,5.996322199132029,93.53990778508894,193.93430236017684,,,,,0.5713864000000002,0.005600200000000388,0.0,0.0,,,,,1.0,1.0
synthetic_rmt_regression_smoke,,,,regression,42,0.05,ridge,B1_bulk_single_spike,B1_bulk_single_spike,completed,,576,72,72,72,180,2,,,,,rmse,22.332431051354583,498.73747666350636,22.332431051354583,0.9848981866454488,17.615753116147012,46.088289245221176,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,22.577351358819023,509.73679437956713,22.577351358819023,0.9810983696620998,16.922638992193146,50.474471805547644,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.14168619999999965,0.003586800000000334,0.0,0.0,0.0,0.0,,,null,29.0,single_spike,True,29.0,29.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.6886741525576865,93.53990778508894,193.93430236017684,,,,,0.5713864000000002,0.005600200000000388,0.75863402163394,0.7397341718753503,,,,,0.24796915012327841,0.6404771258169504
synthetic_rmt_regression_smoke,,,,regression,42,0.05,ridge,B2_bulk_multi_spike,B2_bulk_multi_spike,completed,,576,72,72,72,180,2,,,,,rmse,22.332431051354583,498.73747666350636,22.332431051354583,0.9848981866454488,17.615753116147012,46.088289245221176,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,22.577351358819023,509.73679437956713,22.577351358819023,0.9810983696620998,16.922638992193146,50.474471805547644,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.14848559999999988,0.0027046999999997823,0.0,0.0,0.0,0.0,,,null,29.0,single_spike,True,29.0,29.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.6886741525576865,93.53990778508894,193.93430236017684,,,,,0.5713864000000002,0.005600200000000388,0.75863402163394,0.7397341718753503,,,,,0.2598689783306005,0.48296489411085225
synthetic_rmt_regression_smoke,,,,regression,42,0.05,ridge,B3_validation_selected,B1_bulk_single_spike,completed,,576,72,72,72,180,2,,,,,rmse,22.332431051354583,498.73747666350636,22.332431051354583,0.9848981866454488,17.615753116147012,46.088289245221176,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,22.577351358819023,509.73679437956713,22.577351358819023,0.9810983696620998,16.922638992193146,50.474471805547644,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.14168619999999965,0.003586800000000334,0.0,0.0,0.0,0.0,,,"{""status"": ""selected"", ""selected_arm"": ""B1_bulk_single_spike"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 3, ""primary_metric"": ""rmse"", ""robust_metric"": ""mae"", ""mean_relative_gain"": 0.7643342446987278, ""median_relative_gain"": 0.7582777487646735, ""confidence_interval"": [0.7533511175415679, 0.7813738677899421], ""positive_fold_fraction"": 1.0, ""robust_mean_relative_gain"": 0.7658638903850247, ""robust_median_relative_gain"": 0.7705092356542191, ""robust_confidence_interval"": [0.7459719640370254, 0.7811104714638294], ""robust_positive_fold_fraction"": 1.0, ""tail_metric"": ""tail_mean_absolute_error"", ""tail_quantile"": 0.9, ""tail_mean_relative_gain"": 0.7557569369156177, ""tail_median_relative_gain"": 0.7346673118640158, ""tail_confidence_interval"": [0.7332465807097055, 0.7993569181731317], ""tail_positive_fold_fraction"": 1.0, ""eligible"": true, ""rejection_reasons"": [], ""classification_guard_evidence"": []}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",29.0,single_spike,True,29.0,29.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.6886741525576865,93.53990778508894,193.93430236017684,,,,,0.5713864000000002,0.005600200000000388,0.75863402163394,0.7397341718753503,,,,,0.24796915012327841,0.6404771258169504
synthetic_rmt_regression_smoke,,,,regression,42,0.1,ridge,B0_standard_A9,B0_standard_A9,completed,,576,72,72,72,180,2,,,,,rmse,23.365159347916812,545.9306713535444,23.365159347916812,0.983469172682869,18.63983150603805,47.5102386739363,0.6934726751835812,0.38694535036716243,0.3827719339606203,0.5787577674565954,1.7838211331723626,"[35, 37]","[34.54404648191733, 37.45595351808268]",0.0,0.0,1.0571428571428572,1.084295481645141,154.22224079507356,391.708430558471,545.9306713535444,0.002744956193232055,0.9,rmse,19.698398006429127,388.026884019691,19.698398006429127,0.9856115140131594,15.710551903912771,40.58112090144813,0.7043231586863767,0.40864631737275353,0.3714025425231111,0.5670914536420179,1.763131436948206,"[60, 120]","[73.74816458091448, 106.25183541908551]",0.0,0.0,2.0,1.4407387088597832,156.40607733458592,231.620806685105,388.026884019691,0.17973904119630554,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12477729999999987,0.004241900000000243,0.0,0.0,0.0,0.0,,,null,58.0,standard,True,58.0,58.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.4733426889446571,19.698398006429127,40.58112090144813,,,,,0.12477729999999987,0.004241900000000243,0.0,0.0,,,,,1.0,1.0
synthetic_rmt_regression_smoke,,,,regression,42,0.1,ridge,B1_bulk_single_spike,B1_bulk_single_spike,completed,,576,72,72,72,180,2,,,,,rmse,22.028640046875495,485.2609823148068,22.028640046875495,0.9853062560443824,17.67091195372652,44.10724420083341,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,20.919845224298815,437.6399242086179,20.919845224298815,0.9837718050576152,15.754647203104096,47.40135173939049,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.12303520000000034,0.003290500000000307,0.0,0.0,0.0,0.0,,,null,58.0,single_spike,True,58.0,58.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.5647008962360694,19.698398006429127,40.58112090144813,,,,,0.12477729999999987,0.004241900000000243,-0.062007439258310974,-0.16806413145919247,,,,,0.9860383258813941,0.775713713194587
synthetic_rmt_regression_smoke,,,,regression,42,0.1,ridge,B2_bulk_multi_spike,B2_bulk_multi_spike,completed,,576,72,72,72,180,2,,,,,rmse,22.028640046875495,485.2609823148068,22.028640046875495,0.9853062560443824,17.67091195372652,44.10724420083341,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,20.919845224298815,437.6399242086179,20.919845224298815,0.9837718050576152,15.754647203104096,47.40135173939049,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.13426099999999952,0.002684399999999698,0.0,0.0,0.0,0.0,,,null,58.0,single_spike,True,58.0,58.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.5647008962360694,19.698398006429127,40.58112090144813,,,,,0.12477729999999987,0.004241900000000243,-0.062007439258310974,-0.16806413145919247,,,,,1.0760050105267518,0.6328296282325242
synthetic_rmt_regression_smoke,,,,regression,42,0.1,ridge,B3_validation_selected,B0_standard_A9,completed,,576,72,72,72,180,2,,,,,rmse,23.365159347916812,545.9306713535444,23.365159347916812,0.983469172682869,18.63983150603805,47.5102386739363,0.6934726751835812,0.38694535036716243,0.3827719339606203,0.5787577674565954,1.7838211331723626,"[35, 37]","[34.54404648191733, 37.45595351808268]",0.0,0.0,1.0571428571428572,1.084295481645141,154.22224079507356,391.708430558471,545.9306713535444,0.002744956193232055,0.9,rmse,19.698398006429127,388.026884019691,19.698398006429127,0.9856115140131594,15.710551903912771,40.58112090144813,0.7043231586863767,0.40864631737275353,0.3714025425231111,0.5670914536420179,1.763131436948206,"[60, 120]","[73.74816458091448, 106.25183541908551]",0.0,0.0,2.0,1.4407387088597832,156.40607733458592,231.620806685105,388.026884019691,0.17973904119630554,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12477729999999987,0.004241900000000243,0.0,0.0,0.0,0.0,,,"{""status"": ""fallback_to_a2"", ""selected_arm"": ""B0_standard_A9"", ""reference_arm"": ""B0_standard_A9"", ""reason"": ""no_candidate_passed_cross_fitted_gates"", ""evidence"": [{""arm_name"": ""B1_bulk_single_spike"", ""paired_fold_count"": 3, ""primary_metric"": ""rmse"", ""robust_metric"": ""mae"", ""mean_relative_gain"": 0.028695569652313246, ""median_relative_gain"": -0.011946629930763482, ""confidence_interval"": [-0.07968608490085952, 0.17771942378856273], ""positive_fold_fraction"": 0.3333333333333333, ""robust_mean_relative_gain"": 0.02862828145877525, ""robust_median_relative_gain"": -0.07789395879573624, ""robust_confidence_interval"": [-0.080500654243417, 0.244279457415479], ""robust_positive_fold_fraction"": 0.3333333333333333, ""tail_metric"": ""tail_mean_absolute_error"", ""tail_quantile"": 0.9, ""tail_mean_relative_gain"": -0.02211395049066313, ""tail_median_relative_gain"": 0.04935745746889757, ""tail_confidence_interval"": [-0.25542710844980376, 0.1397277995089168], ""tail_positive_fold_fraction"": 0.6666666666666666, ""eligible"": false, ""rejection_reasons"": [""median_gain_below_threshold"", ""unstable_primary_gain_sign"", ""primary_confidence_interval_exceeds_harm_margin"", ""robust_median_exceeds_harm_margin"", ""robust_confidence_interval_exceeds_harm_margin"", ""tail_mean_exceeds_harm_margin"", ""tail_confidence_interval_exceeds_harm_margin""], ""classification_guard_evidence"": []}], ""eligible_candidate_arms"": [""B1_bulk_single_spike""]}",58.0,standard,True,58.0,58.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.4733426889446571,19.698398006429127,40.58112090144813,,,,,0.12477729999999987,0.004241900000000243,0.0,0.0,,,,,1.0,1.0
synthetic_rmt_regression_smoke,,,,regression,42,0.2,ridge,B0_standard_A9,B0_standard_A9,completed,,576,72,72,72,180,2,,,,,rmse,17.649282348053532,311.49716740131396,17.649282348053532,0.990567839188592,13.636066185341308,36.63885336451598,0.5931911214377044,0.18638224287540864,0.16746941896517373,0.6667623356990369,1.9479203877993623,"[43, 29]","[37.6181840617855, 34.38181593821451]",0.0,0.0,1.4827586206896552,1.0941302265530963,69.62899014040383,241.8681772609101,311.49716740131396,-0.010159954987541193,0.9,rmse,15.026625396097142,225.79947079463156,15.026625396097142,0.9916270942680361,11.750788442281014,31.18248720994216,0.5889971492311643,0.17799429846232873,0.1455257193414822,0.6679822150820559,1.9502980656654523,"[82, 98]","[88.07095993236108, 91.92904006763894]",0.0,0.0,1.1951219512195121,1.0438064957874977,78.71235936747226,147.0871114271593,225.79947079463156,-0.03161521308034784,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10594579999999976,0.0043970999999993765,0.0,0.0,0.0,0.0,,,null,115.0,standard,True,115.0,115.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.12391721700536407,15.026625396097142,31.18248720994216,,,,,0.10594579999999976,0.0043970999999993765,0.0,0.0,,,,,1.0,1.0
synthetic_rmt_regression_smoke,,,,regression,42,0.2,ridge,B1_bulk_single_spike,B1_bulk_single_spike,completed,,576,72,72,72,180,2,,,,,rmse,17.17554321719367,294.99928480568747,17.17554321719367,0.9910673964814813,13.674081600587296,34.582851575003836,0.881986770187331,,,0.27642213593781423,,"{'bulk': 65, 'spike': 7}","{'bulk': 61.48517003300509, 'spike': 10.514829966994913}",,,,,,,,,,rmse,17.855029537407955,318.80207978171046,17.855029537407955,0.9881784498795656,13.090999733927978,40.077033321588424,0.8827225301450301,,,0.27574486061780007,,"{'bulk': 168, 'spike': 12}","{'bulk': 154.63404992546498, 'spike': 25.365950074534986}",,,,,,,,,,,,,,,72.0,2.0,spectral,disabled,,0.9450894814886903,0.3987928447094195,"{'router_mode': 'spectral', 'status': 'disabled'}",180.0,2.0,spectral,disabled,,0.945872656097465,0.39781574296391864,"{'router_mode': 'spectral', 'status': 'disabled'}",,,,,,,,,,,,,,,,,,,0.11563769999999973,0.00281390000000048,0.0,0.0,0.0,0.0,,,null,115.0,single_spike,True,115.0,115.0,False,rmse,13.369868499866058,178.75338370371068,13.369868499866058,0.9933716176315488,10.088265546805248,29.19888497163658,0.0014319999999998778,0.0005663999999998559,0.0,0.0,0.0,0.0,,,,,,,,,,,0.3354678497837753,15.026625396097142,31.18248720994216,,,,,0.10594579999999976,0.0043970999999993765,-0.1882261696658408,-0.28524171442008467,,,,,1.091479794385431,0.6399445088810531
