status,regime,snr,seed,budget_ratio,arm,realized_topology_mode,selected_topology_arm,primary_metric,primary_value,oracle_primary_value,oracle_gap,metrics,oracle_metrics,topology,topology_selection,selected_geometry_arm,detected_spike_count,n_experts,probability_valid,fit_seconds,mean_max_routing_probability,mean_routing_entropy,exact_budget,unique_budget,row_permutation_metric_invariant,expert_order_permutation_invariant
completed,null,2.0,101,0.1,B3_validation_selected,standard,B0_standard_A9,rmse,1.4640042070305805,1.0170521937121684,0.30529421375431615,"{'mse': 2.143308318203239, 'rmse': 1.4640042070305805, 'r2': 0.3995190184738908, 'mae': 1.1972572801069392, 'tail_mae': 2.8157847743153988}","{'mse': 1.034395164734734, 'rmse': 1.0170521937121684, 'r2': 0.7101981928915952, 'mae': 0.7565412787869374, 'tail_mae': 2.215263583362917}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [13, 11, 12], 'total_budget': 36, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,0,3,True,0.0015487999999992397,0.39199381330698485,1.0851349582446526,True,True,True,True
completed,null,2.0,101,0.2,B0_standard_A9,standard,B0_standard_A9,rmse,1.3719631161120411,0.9690192692913978,0.2936987460439403,"{'mse': 1.8822827919718619, 'rmse': 1.3719631161120411, 'r2': 0.4726493576152907, 'mae': 1.0948267900277169, 'tail_mae': 2.69571338606885}","{'mse': 0.9389983442580345, 'rmse': 0.9690192692913978, 'r2': 0.7369250879014277, 'mae': 0.7706136597518513, 'tail_mae': 2.061844713722991}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [26, 22, 24], 'total_budget': 72, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {}}",,A6_cosine_negative_control,0,3,True,0.0019266999999993928,0.39560362383709585,1.0844685265054086,True,True,True,True
completed,null,2.0,101,0.2,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,1.290600032481091,1.290600032481091,0.0,"{'mse': 1.6656484438401928, 'rmse': 1.290600032481091, 'r2': 0.5333428214970646, 'mae': 1.066882607769198, 'tail_mae': 2.396691197799437}","{'mse': 1.6656484438401928, 'rmse': 1.290600032481091, 'r2': 0.5333428214970646, 'mae': 1.066882607769198, 'tail_mae': 2.396691197799437}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [72], 'total_budget': 72, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {'policy': 'excess_energy', 'total_budget': 72, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 72, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.000407499999999672,1.0,0.0,True,True,True,True
completed,null,2.0,101,0.2,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,1.1686550367939543,1.1686550367939543,0.0,"{'mse': 1.3657545950238785, 'rmse': 1.1686550367939543, 'r2': 0.6173627224891097, 'mae': 0.958993739006399, 'tail_mae': 2.434422279818189}","{'mse': 1.3657545950238785, 'rmse': 1.1686550367939543, 'r2': 0.6173627224891097, 'mae': 0.958993739006399, 'tail_mae': 2.434422279818189}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [72], 'total_budget': 72, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {'policy': 'excess_energy', 'total_budget': 72, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 72, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.0005306000000002697,1.0,0.0,True,True,True,True
completed,null,2.0,101,0.2,B3_validation_selected,standard,B0_standard_A9,rmse,1.3719631161120411,0.9690192692913978,0.2936987460439403,"{'mse': 1.8822827919718619, 'rmse': 1.3719631161120411, 'r2': 0.4726493576152907, 'mae': 1.0948267900277169, 'tail_mae': 2.69571338606885}","{'mse': 0.9389983442580345, 'rmse': 0.9690192692913978, 'r2': 0.7369250879014277, 'mae': 0.7706136597518513, 'tail_mae': 2.061844713722991}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [26, 22, 24], 'total_budget': 72, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A6_cosine_negative_control,0,3,True,0.0019266999999993928,0.39560362383709585,1.0844685265054086,True,True,True,True
completed,one_spike,0.5,11,0.05,B0_standard_A9,standard,B0_standard_A9,rmse,2.5333849469272613,1.436613522992186,0.43292726802744597,"{'mse': 6.418039289317644, 'rmse': 2.5333849469272613, 'r2': 0.07276614358014377, 'mae': 2.051668498686033, 'tail_mae': 4.974589389679509}","{'mse': 2.0638584144440197, 'rmse': 1.436613522992186, 'r2': 0.7018280333816782, 'mae': 1.0622105481226258, 'tail_mae': 3.2553673715080635}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [7, 5, 6], 'total_budget': 18, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {}}",,A2_median_scaled_euclidean,1,3,True,0.0012983000000001965,0.39297164465990814,1.0845833978080306,True,True,True,True
completed,one_spike,0.5,11,0.05,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,3.401868478536241,3.401868478536241,0.0,"{'mse': 11.57270914525848, 'rmse': 3.401868478536241, 'r2': -0.6719448489266293, 'mae': 2.6972678300633115, 'tail_mae': 6.9054134206716}","{'mse': 11.57270914525848, 'rmse': 3.401868478536241, 'r2': -0.6719448489266293, 'mae': 2.6972678300633115, 'tail_mae': 6.9054134206716}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [18], 'total_budget': 18, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {'policy': 'excess_energy', 'total_budget': 18, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 18, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.0003637000000002999,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.05,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,3.130811595929313,3.130811595929313,0.0,"{'mse': 9.801981249205452, 'rmse': 3.130811595929313, 'r2': -0.41612234898334366, 'mae': 2.4125133464691233, 'tail_mae': 6.536489670848513}","{'mse': 9.801981249205452, 'rmse': 3.130811595929313, 'r2': -0.41612234898334366, 'mae': 2.4125133464691233, 'tail_mae': 6.536489670848513}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [18], 'total_budget': 18, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {'policy': 'excess_energy', 'total_budget': 18, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 18, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.00035420000000030427,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.05,B3_validation_selected,standard,B0_standard_A9,rmse,2.5333849469272613,1.436613522992186,0.43292726802744597,"{'mse': 6.418039289317644, 'rmse': 2.5333849469272613, 'r2': 0.07276614358014377, 'mae': 2.051668498686033, 'tail_mae': 4.974589389679509}","{'mse': 2.0638584144440197, 'rmse': 1.436613522992186, 'r2': 0.7018280333816782, 'mae': 1.0622105481226258, 'tail_mae': 3.2553673715080635}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [7, 5, 6], 'total_budget': 18, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,1,3,True,0.0012983000000001965,0.39297164465990814,1.0845833978080306,True,True,True,True
completed,one_spike,0.5,11,0.1,B0_standard_A9,standard,B0_standard_A9,rmse,2.898578198776252,1.804663731539178,0.37739691401077696,"{'mse': 8.401755574420982, 'rmse': 2.898578198776252, 'r2': -0.2138274433648184, 'mae': 2.3611914309677813, 'tail_mae': 5.609392120059869}","{'mse': 3.2568111839329106, 'rmse': 1.804663731539178, 'r2': 0.5294784812651882, 'mae': 1.3082051773179435, 'tail_mae': 3.9626271807682953}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [13, 10, 13], 'total_budget': 36, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {}}",,A2_median_scaled_euclidean,1,3,True,0.001396300000000572,0.45891605597820956,1.0414440698045442,True,True,True,True
completed,one_spike,0.5,11,0.1,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,3.236649963046885,3.236649963046885,0.0,"{'mse': 10.475902983291402, 'rmse': 3.236649963046885, 'r2': -0.5134858926222465, 'mae': 2.5689326662225, 'tail_mae': 6.726005460354557}","{'mse': 10.475902983291402, 'rmse': 3.236649963046885, 'r2': -0.5134858926222465, 'mae': 2.5689326662225, 'tail_mae': 6.726005460354557}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [36], 'total_budget': 36, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {'policy': 'excess_energy', 'total_budget': 36, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 36, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.0003742000000004353,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.1,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,2.7845271254375636,2.7845271254375636,0.0,"{'mse': 7.753591312297581, 'rmse': 2.7845271254375636, 'r2': -0.1201851608436546, 'mae': 2.102983670848742, 'tail_mae': 6.26669156279072}","{'mse': 7.753591312297581, 'rmse': 2.7845271254375636, 'r2': -0.1201851608436546, 'mae': 2.102983670848742, 'tail_mae': 6.26669156279072}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [36], 'total_budget': 36, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {'policy': 'excess_energy', 'total_budget': 36, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 36, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.00036109999999922593,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.1,B3_validation_selected,standard,B0_standard_A9,rmse,2.898578198776252,1.804663731539178,0.37739691401077696,"{'mse': 8.401755574420982, 'rmse': 2.898578198776252, 'r2': -0.2138274433648184, 'mae': 2.3611914309677813, 'tail_mae': 5.609392120059869}","{'mse': 3.2568111839329106, 'rmse': 1.804663731539178, 'r2': 0.5294784812651882, 'mae': 1.3082051773179435, 'tail_mae': 3.9626271807682953}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [13, 10, 13], 'total_budget': 36, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,1,3,True,0.001396300000000572,0.45891605597820956,1.0414440698045442,True,True,True,True
completed,one_spike,0.5,11,0.2,B0_standard_A9,standard,B0_standard_A9,rmse,2.507909120630739,1.6911645835006397,0.3256675173798515,"{'mse': 6.289608157342846, 'rmse': 2.507909120630739, 'r2': 0.09132098383853371, 'mae': 1.9244060546376869, 'tail_mae': 5.269938517659168}","{'mse': 2.8600376484868923, 'rmse': 1.6911645835006397, 'r2': 0.5868015730713255, 'mae': 1.2532073067640426, 'tail_mae': 3.831186069055691}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [27, 20, 25], 'total_budget': 72, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {}}",,A2_median_scaled_euclidean,1,3,True,0.0013737999999996475,0.3967094756135753,1.0822665236725302,True,True,True,True
completed,one_spike,0.5,11,0.2,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,2.4522768416998915,2.4522768416998915,0.0,"{'mse': 6.013661708337594, 'rmse': 2.4522768416998915, 'r2': 0.1311878152090391, 'mae': 1.9784808917508117, 'tail_mae': 4.915152853170958}","{'mse': 6.013661708337594, 'rmse': 2.4522768416998915, 'r2': 0.1311878152090391, 'mae': 1.9784808917508117, 'tail_mae': 4.915152853170958}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [72], 'total_budget': 72, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {'policy': 'excess_energy', 'total_budget': 72, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 72, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.0003767999999997329,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.2,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,2.543585202907602,2.543585202907602,0.0,"{'mse': 6.469825684450508, 'rmse': 2.543585202907602, 'r2': 0.06528440395460888, 'mae': 1.996972917279346, 'tail_mae': 5.296361038045862}","{'mse': 6.469825684450508, 'rmse': 2.543585202907602, 'r2': 0.06528440395460888, 'mae': 1.996972917279346, 'tail_mae': 5.296361038045862}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [72], 'total_budget': 72, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {'policy': 'excess_energy', 'total_budget': 72, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 72, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,1,1,True,0.0003614999999994595,1.0,0.0,True,True,True,True
completed,one_spike,0.5,11,0.2,B3_validation_selected,standard,B0_standard_A9,rmse,2.507909120630739,1.6911645835006397,0.3256675173798515,"{'mse': 6.289608157342846, 'rmse': 2.507909120630739, 'r2': 0.09132098383853371, 'mae': 1.9244060546376869, 'tail_mae': 5.269938517659168}","{'mse': 2.8600376484868923, 'rmse': 1.6911645835006397, 'r2': 0.5868015730713255, 'mae': 1.2532073067640426, 'tail_mae': 3.831186069055691}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [27, 20, 25], 'total_budget': 72, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,1,3,True,0.0013737999999996475,0.3967094756135753,1.0822665236725302,True,True,True,True
completed,one_spike,0.5,29,0.05,B0_standard_A9,standard,B0_standard_A9,rmse,2.7230801188746105,1.8399308027832837,0.324319989694726,"{'mse': 7.4151653338101635, 'rmse': 2.7230801188746105, 'r2': -0.0920393552137726, 'mae': 2.2354432332983167, 'tail_mae': 5.38490574645873}","{'mse': 3.3853453590307385, 'rmse': 1.8399308027832837, 'r2': 0.501436556485753, 'mae': 1.3376616174215277, 'tail_mae': 4.176643637581847}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [6, 7, 5], 'total_budget': 18, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {}}",,A2_median_scaled_euclidean,0,3,True,0.0013583999999990937,0.39585088126478296,1.0843107546649866,True,True,True,True
completed,one_spike,0.5,29,0.05,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,3.6888870285678976,3.6888870285678976,0.0,"{'mse': 13.607887509536495, 'rmse': 3.6888870285678976, 'r2': -1.0040481948498958, 'mae': 3.0541445577452464, 'tail_mae': 7.318231703032796}","{'mse': 13.607887509536495, 'rmse': 3.6888870285678976, 'r2': -1.0040481948498958, 'mae': 3.0541445577452464, 'tail_mae': 7.318231703032796}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [18], 'total_budget': 18, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {'policy': 'excess_energy', 'total_budget': 18, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 18, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.00039609999999967727,1.0,0.0,True,True,True,True
completed,one_spike,0.5,29,0.05,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,3.5029302952939854,3.5029302952939854,0.0,"{'mse': 12.270520653688406, 'rmse': 3.5029302952939854, 'r2': -0.8070927429888939, 'mae': 2.875924133532204, 'tail_mae': 6.985232932042435}","{'mse': 12.270520653688406, 'rmse': 3.5029302952939854, 'r2': -0.8070927429888939, 'mae': 2.875924133532204, 'tail_mae': 6.985232932042435}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [18], 'total_budget': 18, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {'policy': 'excess_energy', 'total_budget': 18, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 18, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.00038010000000099353,1.0,0.0,True,True,True,True
completed,one_spike,0.5,29,0.05,B3_validation_selected,standard,B0_standard_A9,rmse,2.7230801188746105,1.8399308027832837,0.324319989694726,"{'mse': 7.4151653338101635, 'rmse': 2.7230801188746105, 'r2': -0.0920393552137726, 'mae': 2.2354432332983167, 'tail_mae': 5.38490574645873}","{'mse': 3.3853453590307385, 'rmse': 1.8399308027832837, 'r2': 0.501436556485753, 'mae': 1.3376616174215277, 'tail_mae': 4.176643637581847}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [6, 7, 5], 'total_budget': 18, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 18, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,0,3,True,0.0013583999999990937,0.39585088126478296,1.0843107546649866,True,True,True,True
completed,one_spike,0.5,29,0.1,B0_standard_A9,standard,B0_standard_A9,rmse,2.9835548918671875,1.6836837713492243,0.43567863425648906,"{'mse': 8.901599792784625, 'rmse': 2.9835548918671875, 'r2': -0.31094815293735967, 'mae': 2.437262237564589, 'tail_mae': 5.912537180685882}","{'mse': 2.834791041904747, 'rmse': 1.6836837713492243, 'r2': 0.5825172815159927, 'mae': 1.2380882690864639, 'tail_mae': 3.811772926971725}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [12, 13, 11], 'total_budget': 36, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {}}",,A2_median_scaled_euclidean,0,3,True,0.0013766000000003942,0.4511922688302146,1.0460638879130173,True,True,True,True
completed,one_spike,0.5,29,0.1,B1_bulk_single_spike,single_spike,B1_bulk_single_spike,rmse,3.259305531792428,3.259305531792428,0.0,"{'mse': 10.623072549572722, 'rmse': 3.259305531792428, 'r2': -0.5644712929770415, 'mae': 2.608193053759201, 'tail_mae': 6.831243043989335}","{'mse': 10.623072549572722, 'rmse': 3.259305531792428, 'r2': -0.5644712929770415, 'mae': 2.608193053759201, 'tail_mae': 6.831243043989335}","{'topology_name': 'B1_bulk_single_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [36], 'total_budget': 36, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {'policy': 'excess_energy', 'total_budget': 36, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 36, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.00037880000000001246,1.0,0.0,True,True,True,True
completed,one_spike,0.5,29,0.1,B2_bulk_multi_spike,single_spike,B2_bulk_multi_spike,rmse,3.695881564635643,3.695881564635643,0.0,"{'mse': 13.65954053981361, 'rmse': 3.695881564635643, 'r2': -1.011655192042725, 'mae': 3.032332241565627, 'tail_mae': 7.3612599393141425}","{'mse': 13.65954053981361, 'rmse': 3.695881564635643, 'r2': -1.011655192042725, 'mae': 3.032332241565627, 'tail_mae': 7.3612599393141425}","{'topology_name': 'B2_bulk_multi_spike', 'mode': 'single_spike', 'partition_names': ['bulk'], 'regimes': ['bulk'], 'partition_sizes': [36], 'total_budget': 36, 'n_experts': 1, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {'policy': 'excess_energy', 'total_budget': 36, 'requested_spike_share': 0.0, 'resolved_spike_share': 0.0, 'bulk_candidate_count': 360, 'spike_candidate_count': 0, 'bulk_selected_count': 36, 'spike_selected_count': 0, 'exact_budget': True}}",,H0_signalness_gate,0,1,True,0.00037299999999973465,1.0,0.0,True,True,True,True
completed,one_spike,0.5,29,0.1,B3_validation_selected,standard,B0_standard_A9,rmse,2.9835548918671875,1.6836837713492243,0.43567863425648906,"{'mse': 8.901599792784625, 'rmse': 2.9835548918671875, 'r2': -0.31094815293735967, 'mae': 2.437262237564589, 'tail_mae': 5.912537180685882}","{'mse': 2.834791041904747, 'rmse': 1.6836837713492243, 'r2': 0.5825172815159927, 'mae': 1.2380882690864639, 'tail_mae': 3.811772926971725}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [12, 13, 11], 'total_budget': 36, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 36, 'metadata': {}}","{'selected_arm': 'B0_standard_A9', 'fallback_arm': 'B0_standard_A9', 'status': 'fallback_to_b0', 'mean_gain': 0.0, 'median_gain': 0.0, 'confidence_interval': [0.0, 0.0], 'positive_fold_fraction': 0.0, 'reason': 'no_spectrally_eligible_bulk_spike_topology', 'eligible_candidate_arms': []}",A2_median_scaled_euclidean,0,3,True,0.0013766000000003942,0.4511922688302146,1.0460638879130173,True,True,True,True
completed,one_spike,0.5,29,0.2,B0_standard_A9,standard,B0_standard_A9,rmse,3.0270437179892964,1.7706491527183743,0.41505663027076395,"{'mse': 9.162993670618464, 'rmse': 3.0270437179892964, 'r2': -0.3494439098026778, 'mae': 2.497796159799497, 'tail_mae': 5.837330093955361}","{'mse': 3.135198422022297, 'rmse': 1.7706491527183743, 'r2': 0.5382759643077004, 'mae': 1.3931159591038897, 'tail_mae': 3.8849172337315596}","{'topology_name': 'B0_standard_A9', 'mode': 'standard', 'partition_names': ['chunk_0', 'chunk_1', 'chunk_2'], 'regimes': ['standard', 'standard', 'standard'], 'partition_sizes': [24, 26, 22], 'total_budget': 72, 'n_experts': 3, 'max_experts': 5, 'exact_budget': True, 'unique_rows': 72, 'metadata': {}}",,A6_cosine_negative_control,0,3,True,0.0013458999999986787,0.39151072806231446,1.0863000057312175,True,True,True,True
