dataset,task_id,task_name,suite_id,problem_type,seed,budget_ratio,model,arm_name,selected_arm_name,status,selected_temperature,n_train,n_calibration,n_selection,n_validation,n_test,n_experts,error_type,error,calibration_primary_metric,calibration_primary_value,validation_primary_metric,validation_primary_value,validation_mse,validation_rmse,validation_r2,validation_mae,validation_tail_mean_absolute_error,validation_routing_mean_max_probability,validation_routing_mean_top1_margin,validation_routing_median_top1_margin,validation_routing_mean_entropy,validation_routing_effective_expert_count,validation_routing_hard_assignment_counts,validation_routing_soft_assignment_mass,validation_routing_dead_expert_count,validation_routing_hard_assignment_dead_expert_count,validation_routing_hard_assignment_imbalance,validation_routing_soft_assignment_imbalance,validation_oracle_expert_regret,validation_mean_oracle_loss,validation_mean_blended_loss,validation_weight_negative_loss_rank_correlation,validation_tail_absolute_error_quantile,test_primary_metric,test_primary_value,test_mse,test_rmse,test_r2,test_mae,test_tail_mean_absolute_error,test_routing_mean_max_probability,test_routing_mean_top1_margin,test_routing_median_top1_margin,test_routing_mean_entropy,test_routing_effective_expert_count,test_routing_hard_assignment_counts,test_routing_soft_assignment_mass,test_routing_dead_expert_count,test_routing_hard_assignment_dead_expert_count,test_routing_hard_assignment_imbalance,test_routing_soft_assignment_imbalance,test_oracle_expert_regret,test_mean_oracle_loss,test_mean_blended_loss,test_weight_negative_loss_rank_correlation,test_tail_absolute_error_quantile,selection_fallback_arm_name,selection_fallback_used,selection_reason,selection_improvement_vs_fallback,selection_candidate_scores,selection_status,selection_reference_arm
diamonds__task_233211,233211,diamonds,269,regression,11,0.1,lightgbm,A2_median_scaled_euclidean,A2_median_scaled_euclidean,completed,0.1,8000,,,2000,5394,2,,,,,rmse,1067.7349950300147,1140058.0196117454,1067.7349950300147,0.9248621003092401,583.2778842220607,2758.3424802779873,0.957850895721134,0.9157017914422682,0.9084095246959667,0.15477100051186302,1.1673905986438147,"[938, 1062]","[973.9527452696148, 1026.047254730385]",0,0,1.1321961620469083,1.0534877176678106,165725.10549678918,974332.9141149562,1140058.0196117454,0.5750947011985152,0.9,rmse,1062.9882040900584,1129943.9220346077,1062.9882040900584,0.9270525788334203,565.6467980052829,2718.8689743244563,0.9546387001981033,0.9092774003962067,0.9084095246959657,0.1603268680138208,1.1738945168567734,"[2493, 2901]","[2592.0892496857805, 2801.91075031422]",0,0,1.1636582430806257,1.0809468657971073,234379.88424802152,895564.0377865863,1129943.9220346077,0.592031190547463,0.9,,,,,,,
diamonds__task_233211,233211,diamonds,269,regression,11,0.1,lightgbm,A5_gmm_posterior,A5_gmm_posterior,completed,0.1,8000,,,2000,5394,2,,,,,rmse,1072.7995057811013,1150898.7796041751,1072.7995057811013,0.9241476174295353,585.5337484819889,2771.1866172929094,0.9648665837061711,0.9297331674123421,0.9084095246959685,0.14283011795108208,1.1535338203307324,"[866, 1134]","[905.9416045104374, 1094.0583954895628]",0,0,1.3094688221709008,1.2076478108992268,176565.86548921894,974332.9141149562,1150898.7796041751,0.5646390912103136,0.9,rmse,1072.046100152065,1149282.8408512515,1072.046100152065,0.9258040883302068,570.7528905694501,2751.0267919208313,0.9639129339983836,0.9278258679967673,0.9084095246959685,0.14536259846069793,1.1564588244425722,"[2282, 3112]","[2394.3079854809885, 2999.692014519012]",0,0,1.3637160385626643,1.2528430062920284,253718.80306466544,895564.0377865863,1149282.8408512515,0.5800820136531551,0.9,,,,,,,
diamonds__task_233211,233211,diamonds,269,regression,11,0.1,lightgbm,A6_cosine_negative_control,A6_cosine_negative_control,completed,0.05,8000,,,2000,5394,2,,,,,rmse,1067.570155461511,1139706.0368321147,1067.570155461511,0.9248852984678723,583.156956490877,2758.415818493002,0.9579180631282525,0.9158361262565047,0.9084095246943401,0.1544768745025953,1.1670472891963728,"[936, 1064]","[972.51558545339, 1027.48441454661]",0,0,1.1367521367521367,1.056522311740221,165373.12271715864,974332.9141149562,1139706.0368321147,0.5743969073022763,0.9,rmse,1062.1375083026364,1128136.0865433333,1062.1375083026364,0.9271692898793493,564.5347826799494,2717.2432187574354,0.9543455880417658,0.9086911760835317,0.9084095246936069,0.1609536321935672,1.1746305025113692,"[2487, 2907]","[2584.6730246877823, 2809.3269753122186]",0,0,1.1688781664656211,1.0869177449056922,232572.0487567471,895564.0377865863,1128136.0865433333,0.5947574123690262,0.9,,,,,,,
diamonds__task_233211,233211,diamonds,269,regression,11,0.1,lightgbm,A9_tail_guarded_cross_fitted_selected,A2_median_scaled_euclidean,completed,0.1,8000,,,2000,5394,2,,,,,rmse,1067.7349950300147,1140058.0196117454,1067.7349950300147,0.9248621003092401,583.2778842220607,2758.3424802779873,0.957850895721134,0.9157017914422682,0.9084095246959667,0.15477100051186302,1.1673905986438147,"[938, 1062]","[973.9527452696148, 1026.047254730385]",0,0,1.1321961620469083,1.0534877176678106,165725.10549678918,974332.9141149562,1140058.0196117454,0.5750947011985152,0.9,rmse,1062.9882040900584,1129943.9220346077,1062.9882040900584,0.9270525788334203,565.6467980052829,2718.8689743244563,0.9546387001981033,0.9092774003962067,0.9084095246959657,0.1603268680138208,1.1738945168567734,"[2493, 2901]","[2592.0892496857805, 2801.91075031422]",0,0,1.1636582430806257,1.0809468657971073,234379.88424802152,895564.0377865863,1129943.9220346077,0.592031190547463,0.9,,,no_candidate_passed_cross_fitted_gates,,,fallback_to_a2,A2_median_scaled_euclidean
